feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,idx,question_id,difficulty,concept
-0.37808420402182213,-0.9547150466397172,-0.5727335385640089,-0.5348237711488113,0.4940881930731284,0.4433426220127027,-0.09702660844099262,-0.05520407382686635,-0.033870391078200404,17,2b552291-9c1a-4d60-b083-8ae35430e96d,0.46,excel
-0.32392443527130815,-0.9560271830780015,-0.5895741893436125,-0.5067177927552001,0.5358077652167628,0.45774016837171755,-0.13178348357319877,-0.07297172368063565,-0.004764395133733611,18,c2c89313-9ada-43e7-b253-5377f4b690a6,0.47,excel
0.15984751153715543,-0.8371175547121162,-0.42498073282086934,-0.30643494791282316,0.416943225949004,0.41583314064980853,0.05828090958861628,-0.040877826827622754,-0.11100705346919919,19,16543896-781d-459b-b7c3-ef87432f8b4a,0.56,excel
-0.10009832820688211,-0.9526068753148764,-0.5477999478801472,-0.4588802852572046,0.49374801217009895,0.48073614532295045,-0.09937683903674142,-0.060349981683167214,-0.03532681069684779,20,bf673467-543b-4e77-afa3-9c126b457b09,0.51,excel
-0.9026785562721161,-0.7880332388634915,-0.507860787248006,-0.5097250299002083,0.06064594450416303,-0.15592734951746579,0.005762419512952178,0.040026853623429184,0.08834002516885002,21,690336f8-0370-4bd8-88ca-a48711f1c782,0.37,cong-thuc-ham
0.06822421643283648,-0.9570839612839117,-0.5272109649449451,-0.42668701349377197,0.5065510360278398,0.5029721976699782,-0.10871016019754003,-0.04735882813480452,-0.04360622026996138,22,14194e70-4964-495e-ae74-841660e8cfb2,0.54,excel
-0.3232019666100392,-0.9519527971832248,-0.5706502686252796,-0.525897262087687,0.5128660078999394,0.45654062262670136,-0.11411335567956653,-0.055809364115680826,-0.03723103196173164,23,81e0ccff-e2e9-447b-aa04-afa195047d22,0.47,excel
1.072542511711722,-0.9476142043117145,-0.4266648048563704,-0.14850984384283594,0.4925005915265236,0.6133689527107985,-0.09637422528205078,-0.0722985139251641,-0.07645595357866908,24,22ac67d9-3eaa-428a-aad7-39baa82eb2dc,0.72,excel
0.7359547796799435,-0.9510712362312552,-0.4523603759921657,-0.24847687749268016,0.501410098850313,0.5892461901894944,-0.09341319151126043,-0.06602933424641717,-0.049249305108278546,25,9fa2c513-ad93-4b42-ae9a-87a5d7a07797,0.66,excel
0.32736885346559313,-0.8237639342245097,-0.3871099687344207,-0.2520903059013494,0.38330574963305847,0.42746835583358084,0.10068163197127633,-0.011957866672438304,-0.0911023938016607,26,481bb5ad-187a-4b74-a685-34592000614f,0.59,excel
0.6777023404135464,-0.9387987342053852,-0.4571419424349684,-0.25418166623424093,0.4715067457754799,0.56388310105363,-0.0898427941327852,-0.06623019751741033,-0.06787218251485383,27,e59169af-8cb8-4812-818d-bb021f2b4584,0.65,excel
-0.6041055310880586,-0.9534493499789137,-0.5967377807994871,-0.6010593986843747,0.5095247752935037,0.4457727400401034,-0.10916760622946335,-0.0325773186310783,-0.010717248128626088,28,58b64ffd-3c48-456b-8e40-c0c8dd2333da,0.42,excel
0.09683272916328789,-0.7466210740477537,-0.39166098566986235,-0.22106751564531485,0.047251885718389765,-0.059052332021701355,0.020974619074394418,0.01577984140985624,0.08794265873935445,29,88993555-7692-484b-96f4-3b73787d0e22,0.55,cong-thuc-ham
0.8513189418730202,-0.9785422933391019,-0.4520175431978492,-0.21315765233100126,0.45003344533954426,0.5715843665253615,-0.1741431607333664,-0.07628643287037883,-0.08691153420437205,30,f1d057ae-53a9-4edf-8150-aaaa4f77f002,0.68,excel
0.18253439706613775,-0.9813199882390551,-0.5481016095681872,-0.38051955630146156,0.5149305971795671,0.511085595528663,-0.20280813070668482,-0.07475441842855847,-0.03191436262162855,31,070660d0-c4b5-4120-bcb7-3dc3329ed7de,0.56,excel
0.12312797460375073,-0.9580374535486151,-0.5283649950625021,-0.41519576669965896,0.5212613163963887,0.5205333179601647,-0.12578713730252097,-0.03914005729422242,-0.024386488484024037,32,9a41513a-987f-4b36-bdaa-a9f2cb4cbcff,0.55,excel
1.5630234878541336,-0.8576456232268161,-0.3095107839928732,0.03779388612584991,0.4352823576581691,0.618290890238088,0.046264272715634124,-0.04869328275825394,-0.05067727049662898,33,448ecc53-4427-4763-b51d-88b492c82843,0.81,excel
1.2395971686822436,-0.9544121098097605,-0.4187502272538613,-0.11087781485980472,0.4861185025627732,0.6439865449839526,-0.09823491337664783,-0.07647672187469873,-0.05836466056056019,34,de59339f-8a93-4387-8bb2-a63143cc2414,0.75,excel
1.2453722653964494,-0.7525442745402957,-0.22661928405000262,0.17477741056638044,-0.15092966604348695,-0.06662213212434064,0.0810832522266508,0.01840985349829805,-0.04339338233712287,35,92cc6c84-6aab-474a-9f13-744d8cf909ca,0.75,dinh-dang-van-ban
1.7177523037346052,-0.8592589465056596,-0.26012226062174043,0.27616582935088235,-0.43942494577848945,-0.42749888744773845,-0.42110779308423724,-0.09354054700941102,-0.08120594748070625,36,409d90e8-757d-43b3-9931-d0d874be2cfe,0.83,office
1.5143143418644094,-0.9442306871473225,-0.37659697200411285,-0.013904182187214738,0.4651097089479838,0.654938814958203,-0.07800113635451969,-0.0859802316952976,-0.06780265595581916,37,b2596624-6712-4dad-845e-32ad1d321e15,0.80,excel
1.9739304797026542,-0.7595787247284871,-0.15336019599500167,0.37321860514419763,-0.1838610580399432,0.0015207940439959232,0.07604471048922293,0.022272477141717657,-0.05483766790269263,38,38092360-2e2b-4498-9c41-6d852392a581,0.88,dinh-dang-van-ban
-1.8925044015352053,-0.9585576235662919,-0.7304410892856475,-0.9387577640304238,0.5255157717768151,0.3031620345112842,-0.10498197515899879,-0.01808609086701604,-0.020757263626249585,39,e1a4f2d8-f5f8-4984-81db-a59f5d6cc7dc,0.19,excel
-0.27055664227759846,-0.948168661608122,-0.5591316358633599,-0.5068133198566863,0.52163769189911,0.493981288659102,-0.10554929425175277,-0.04768729541381388,-0.02984659946056902,40,53a623f1-c30b-4d02-a1ae-1eccaa9b282f,0.48,excel
1.6356111208340502,-0.7526061006960894,-0.1858982141977917,0.27961874460331587,-0.1604177960089957,-0.02088503904978629,0.08730408510703458,0.013289650887355663,-0.04953571231625692,41,0c8a8762-55ea-491d-81ca-b2b4c441d613,0.82,dinh-dang-van-ban
0.6249712282342523,-0.9626244873345696,-0.48311495738079907,-0.26123919171957044,0.48735132046468305,0.5631372977463335,-0.12042580073964103,-0.07225152633215562,-0.04642801827359517,42,bcdd31e8-3fe5-4e22-9676-2fbb0e546ad8,0.64,excel
0.233295810972413,-0.9731864206898505,-0.5399022774015905,-0.3677393380638013,0.5369930444742813,0.5446511737673015,-0.1521694489735621,-0.08414928626665621,-0.011070590252527338,43,1a26411c-457d-4a48-93fe-2cdfee25255f,0.57,excel
2.0504373657486434,-0.8713213664704722,-0.23327448595405836,0.38209516747903555,-0.46628032431607913,-0.39937346454704725,-0.4459854850154889,-0.12317763016876493,-0.07274742533998754,44,83d97379-2a6a-43ef-a903-9fc82bc0a1b5,0.89,office
1.6986677006387196,-0.7614527399914545,-0.17908837399134023,0.3044412877284572,-0.17276674309171083,-0.0034841105227482834,0.08947693756750663,0.006473284148663217,-0.057415923579087626,45,f702bd28-6be2-49fd-b2ba-9e7c90b918f3,0.83,chen-doi-tuong
0.6198483827378664,-0.7452155067610053,-0.3116684728093128,0.02064841857318183,-0.13410394475729995,-0.14206597752407893,-0.004096743307028,0.017397669027949123,0.017081331773542836,46,a5b312a3-c47f-473a-9266-4e1ac0bfb108,0.64,word
0.3173547017215085,-0.8704683586922154,-0.4070775429588747,-0.08423986857250065,-0.4325286677272226,-0.5794801720897238,-0.44061752633479634,-0.09142756461437075,-0.04539403520286692,47,64c3e5f6-8f4d-4531-a90e-66896d5f1923,0.58,office
0.29445336129880406,-0.7561510814783401,-0.330607305496404,-0.06352964335467134,-0.16752989591101317,-0.18810688443895165,0.08679658241129845,0.030512222065180564,-0.03358992220435482,48,be2e4bc9-1f56-4be1-a8ca-0e6428d542d6,0.58,dinh-dang-van-ban
1.1907157558435704,-0.764436178790988,-0.23252200398766737,0.1523104921776768,-0.1454029624176452,-0.05997301855558952,0.07962316592716462,0.006062973874284867,-0.03726096551385525,49,1545d2db-766b-4f77-a7c7-3499e7a2de9e,0.74,dinh-dang-van-ban
1.742896597341946,-0.7448403153432359,-0.16657490512067577,0.32355118692704415,-0.1658099103376377,-0.005915833012311682,0.10811945452557797,0.013226733308695433,-0.05124402012576465,50,fc2b5b58-57e4-4789-8813-c3442398af94,0.84,dinh-dang-van-ban
1.4462033794284066,-0.9098498622488965,-0.3193887826321789,0.20825147110845751,-0.46139903485105643,-0.48810247464805706,-0.5341749162488918,-0.11456646680885861,-0.056575148454425565,51,0a07fd72-4561-4115-991e-e887b9e9e427,0.78,office
0.46069711387021145,-0.7546768583929917,-0.3166827299188815,-0.012718016554209306,-0.12613278363235506,-0.14596960775381956,0.08852023143291739,0.02837648985569522,0.0001439917501020538,52,ddc18865-5224-4a07-82c2-4db1423c5d8c,0.61,dinh-dang-van-ban
0.42770290370380704,-0.8513866000010848,-0.40087154874359465,-0.04062499521471894,-0.4241698345728925,-0.5724173931877499,-0.4584158801653001,-0.09432553094700552,-0.028003898475282563,53,52d05011-1f38-43db-901b-cb868c6320d6,0.60,office
-0.17377385459818864,-0.6772920732034856,-0.3461235465184856,-0.17776767655018572,-0.10668451735022125,-0.33760422431270287,0.9586089367052639,0.2948904935241086,0.15358291309908545,54,d6b7854f-cbe3-4266-bb9c-eaa002bb1fb6,0.50,he-dieu-hanh
0.9167833863517634,-0.7978673151897829,-0.33490410236685764,0.10056216963905638,-0.3694154936427815,-0.4724429443078547,-0.3666718280050608,-0.08375543301876942,0.018102283696150117,55,80c41dcf-fe93-4528-a758-c759f00556c5,0.69,office
0.5728765821508871,-0.989463791416077,-0.5119559079111774,-0.2747374302172511,0.5098064300106824,0.5543871971132684,-0.21045186605531555,-0.07529079577910529,-0.04589118257815859,56,e70b8246-ddcb-4f38-85ed-8bb997fc78db,0.63,excel
1.2212644392646368,-0.6992206957737662,-0.19569752569185167,0.19404584184142476,-0.1796259550686613,-0.1817509077945011,0.9140008750763255,0.24107918246944512,0.07050045771656241,57,8c1f6be4-d222-4d5f-8253-081b38e3bc75,0.75,he-dieu-hanh
0.545759062735683,-0.6919818528477091,-0.24843762552772103,0.003326278643849432,-0.17628744686769257,-0.25020150368038485,0.958432050376199,0.2449585830014376,0.09014801175783538,58,70dea206-1ddb-4582-a100-d11bd66d3f55,0.63,he-dieu-hanh
-0.3497904482198868,-0.8241910445845124,-0.4620415284419325,-0.41404372473654616,0.3786609246785783,0.33762559856134855,0.10417154043695538,-0.005092844605604216,-0.1035317203035264,59,c8142059-3640-41b5-bf6a-f1cb21ab01bd,0.47,excel
0.9572875861654289,-0.7104814051882866,-0.2567635255799383,0.10933413633283674,-0.12853517808251946,-0.07951425449550789,0.05996660172529155,0.017485468771249114,0.043349258254781,60,00db2f0f-4168-483a-b178-75cabe2f747e,0.70,dinh-dang-tep
-0.7087282608130983,-0.7805900388604453,-0.5066809891028415,-0.3018668134641565,-0.3699521467826729,-0.6565097477972051,-0.3914203864887383,-0.07805123554312335,0.05747896409933302,61,f084387b-69f9-4dc8-ba3b-2f91f6232da3,0.40,office
0.7088093563543043,-0.6830566911057727,-0.23265097293507,0.07261658264748322,-0.18779280779948396,-0.22764113348400714,0.9508264158042329,0.1637682965566598,0.09909425226602253,62,2f9e8176-2c31-4ff8-a4dc-8bca9a8d2460,0.66,he-dieu-hanh
1.7230523309729757,-0.6972345441491653,-0.1490407061687171,0.30194074635284746,-0.16197934766243746,-0.11127428585037331,0.960080345036877,0.23078612388277164,0.09808890730263856,63,275b5adb-460a-4c53-97e1-36087d9b986c,0.84,he-dieu-hanh
-0.8398579006084275,-0.7378470710545247,-0.4298288173484391,-0.3681187309148187,-0.1744294180830763,-0.42920704942139587,0.8931812732498302,0.22268329877926596,0.13868362740555054,64,a865bfb7-9103-4fd8-ad4c-e49cda20eb89,0.38,he-dieu-hanh
0.9562109492984722,-0.9439254928695655,-0.42878818336860336,-0.1757728402978824,0.5079887904080931,0.6274691290337145,-0.09345328637488212,-0.0651131478067804,-0.055746944850097374,65,9bf75e75-7be3-4286-9cd5-73af8f35dc78,0.70,excel
0.22995996058784182,-0.9432016618412794,-0.5015351732836779,-0.36778341020150285,0.5194913299807696,0.5484834149901443,-0.09182181893207711,-0.048244461769943715,-0.045899109434729475,66,ec4f17cc-02ce-4164-a299-806c00faea31,0.57,excel
-0.6854270390153078,-0.9186817429645604,-0.5487388497676857,-0.41767340230319344,-0.29637701798495,-0.5892827746978357,-0.5919873765162762,-0.08935672961260561,0.007691231178714091,67,5f4f805d-b1ec-49ba-8b3a-650dbbe35a22,0.40,office
-1.0673966842740403,-0.8878329053825387,-0.5954374783717568,-0.6423590092540736,0.45025571484899907,0.31190925607671727,-0.03929940351281161,-0.02275524975223612,-0.03891657982909997,68,ac9564f8-a7c0-4866-820d-05bfeea7c310,0.34,excel
-0.29256922869039675,-0.6801162367691799,-0.3686720112447549,-0.18865417012208147,-0.12313195927257937,-0.331527475707798,0.9604163737498221,0.24325817855289256,0.20000988249622542,69,635be2ad-db56-4acb-be03-a3c038a65c6a,0.48,he-dieu-hanh
-0.22193288045321152,-0.7353112363749277,-0.3679197971417573,-0.22579688858168792,-0.10497970201924083,-0.20848468812522272,0.06198155894006596,0.03724661735244023,-0.011114695698206712,70,7e320653-cd96-4019-9c92-b0740169c6f3,0.49,word
0.6835513659917974,-0.9684131915893237,-0.4737322278575456,-0.2585172264395159,0.47110335552024674,0.544382404040141,-0.15334263847104754,-0.11671692745783328,-0.06039160646562859,71,37caa003-da21-4acb-bf3a-0838f3d87a87,0.65,excel
-0.2851716182413323,-0.6925878665787027,-0.35008341490029116,-0.24388100147621722,-0.13179235844142195,-0.3464832524034779,0.9333441600706585,0.2389751633085168,0.15461680969370406,72,da389d9e-7cc2-4fe7-b0b3-c174b000de8b,0.48,he-dieu-hanh
1.0005004070311931,-0.7199583270852034,-0.23759660331257798,0.10518505341825052,-0.16717671797420808,-0.2067733126519274,0.9017524600068062,0.23991027418622732,0.0984902665549756,73,bb0976d8-2ec1-4e77-8524-4a2cd0437603,0.71,he-dieu-hanh
0.2793341313327368,-0.7250890325745156,-0.3046516221249857,-0.08637688882652565,-0.17229371065651497,-0.2977233764693988,0.9349661153559178,0.2808317526831079,0.10191436946442886,74,57b081eb-f572-4f0e-9476-c2e9410f2b40,0.58,he-dieu-hanh
-0.3386713659946933,-0.7023024472583268,-0.3649181535852438,-0.24758621684780902,-0.1211876995476524,-0.34953090743048343,0.9337529191953692,0.26932199672809926,0.1355374562103228,75,9927ed1c-0b2b-4858-9f46-29de5db1e012,0.47,he-dieu-hanh
1.3954604983373837,-0.6973378158520619,-0.18172722670832953,0.19069181239264144,-0.16296554716567055,-0.15037411316329838,0.9277224761427367,0.24647571018998524,0.10722174480899165,76,21f96515-99d4-4120-acb6-15ea93ea7d78,0.78,he-dieu-hanh
-0.7466835978337156,-0.6936318941287266,-0.3999627339016183,-0.3084778239731126,-0.14590011529253535,-0.4002572354891253,0.8831950385730031,0.1954008676285777,0.09257614936764844,77,2843d93e-8bfe-4d6e-a362-c344486ef470,0.40,he-dieu-hanh
0.7107947966362256,-0.7649099887207,-0.31868010191184665,-0.060710245405322445,0.03500890991956387,0.008305121162274215,8.629599836363883e-05,-0.03452209844631499,0.06524621453485573,78,d5f5e720-f637-41ff-9085-cb4bc67e4ff9,0.66,cong-thuc-ham
1.2290046376167816,-0.7501266139567705,-0.22594006830273003,0.17140546481363578,-0.19902037822225616,-0.1680473453556511,0.8558339279843145,0.2315992750070222,0.11639065660822892,79,363ada37-4f3a-4d0d-834b-e55f2a8b4e18,0.75,he-dieu-hanh
-1.2112794883944105,-0.7851541612216656,-0.5290186984275074,-0.450473792298907,-0.3994401036839019,-0.7523571583472971,-0.42155744778894744,-0.11189722334618281,-0.010664571061121467,80,a26dd6b9-1b64-415d-bf45-4f2565555acf,0.31,office
0.7103263631962243,-0.8748565326250778,-0.38553080460120837,0.03012255303006697,-0.4424665616435568,-0.5602130875221821,-0.526929002641154,-0.0931984423115919,-0.0017594578679013591,81,0f5eb2e9-7648-4377-bbf4-68e3d6d1ee0f,0.65,office
1.5972161604492605,-0.8665114914669275,-0.2824763005113243,0.27433054865131634,-0.4617607598830583,-0.45054398784319916,-0.47965273167062633,-0.11042714486058508,-0.04790181097635514,82,f5485df8-0803-448f-a4b5-0d83e3632944,0.81,office
0.39566822306522786,-0.6448580083055876,-0.25878181473125755,-0.024125098937003524,-0.10628214389931905,-0.11743111202325944,0.21396022670873305,0.041177532180200746,0.00021356956131970856,83,0d8cca77-e443-448a-8d2c-e6c1c594fe94,0.60,chen-doi-tuong
0.03775676691427225,-0.9007892778063575,-0.4810058490647722,-0.21965295183273387,-0.3178922171798526,-0.49317428819214354,-0.5097107521368861,-0.06852567810705525,-0.008422941341218949,84,730be9c8-dab7-45e5-acca-a51e8d0a2d1a,0.53,office
0.8764669037322551,-0.8640486447563043,-0.3605812457449695,0.07903132804931992,-0.4443435809242689,-0.5511030294527565,-0.5046630380780642,-0.11640793539406076,0.0026936958996713113,85,c7af2e3d-c18b-4d6c-93af-527052db4426,0.68,office
0.4486856470220333,-0.7515642348165251,-0.325680422354896,-0.028772724004461323,-0.11626871477479547,-0.15146561047611484,-0.04345672159519783,-0.014920770147617165,0.08425384465575422,86,8a07a5c8-793e-45cd-8502-e49c7a85be61,0.61,ppt
0.0553863023042268,-0.7407767628436155,-0.35905108763804916,-0.12278254545327451,-0.11163892227472791,-0.20129555466047466,-0.04346342598649085,-0.003745000072443589,0.10073611897429814,87,9504252b-ad7e-4648-b0e4-2ccac72a99de,0.54,ppt
-0.5950350831894358,-0.7998826869120274,-0.4648380911365055,-0.302925504665381,-0.3922570218937856,-0.6392243336710215,-0.3560505084956123,-0.04260237858291602,-0.005796615593853323,88,163f3e7c-b78b-4922-b5bb-ce2e8feb15ee,0.42,office
-0.8482996855612803,-0.7982320279165662,-0.48870195092440794,-0.5122880668737159,0.06277167256187975,-0.13771119773940446,0.0058800998963453085,-0.0010742255037484154,0.08379150901806336,89,d9a34c58-9e15-4a7d-ad2d-3b1507efce83,0.38,cong-thuc-ham
0.765575390762994,-0.8807999265667232,-0.38126011703958007,0.03647966412950038,-0.4360419961640495,-0.5349591850486458,-0.5052761040472531,-0.08852970032662016,-0.0022780596796275225,90,cd4c55c9-4ce4-4d1e-86a8-89acb5b49fff,0.66,office
1.994757772884241,-0.857893272790521,-0.23506534287377462,0.3647584127428958,-0.45134928367126304,-0.4170352880333247,-0.45618836073543056,-0.1298496468080639,-0.03062300399618487,91,cfc00746-e8c8-483a-a25b-229dafc6127e,0.88,office
-1.3346584114479567,-0.9452172633862168,-0.6734497435409602,-0.7858278667413054,0.5251786285229991,0.36470708599800006,-0.09378130364908333,-0.020275827440372627,-0.030789985827366813,92,1cea3655-bbc3-4780-8bf5-6a1dc4274433,0.29,excel
0.5025936995373085,-0.8907626796396599,-0.4511486124252152,-0.23647381585490745,0.43286269348765716,0.49330393482656165,-0.04338555889220581,-0.06548850090787778,-0.02460891999615708,93,58353c73-48f1-4170-831a-0be4c58547ec,0.62,excel
1.0686619443015821,-0.9507446761750415,-0.4281286364176325,-0.15464484328293202,0.49597791908789735,0.6303485441090122,-0.09452700510234954,-0.053481621868846946,-0.07161245071468562,94,c6ddfa83-4cc9-41cc-a5d5-9e6f19163103,0.72,excel
-0.8809416792198758,-0.9659316014455024,-0.6425232074132834,-0.6777617113998948,0.554385016562897,0.4217581532395129,-0.13852981228208003,-0.026308444554049324,0.0051735974776751445,95,fe54acb2-ac7d-4499-8ff5-9d42b32d1578,0.37,excel
-1.105083663167557,-0.980623233041043,-0.6763988573164738,-0.7351446546103776,0.5437265888082078,0.38293028310867155,-0.2024838263434721,-0.05513826198703259,0.008898405891531853,96,b3b65adf-3b69-4c92-92cc-60e1a6e71c34,0.33,excel
1.3082616331305204,0.7108070166898006,-0.14341856446419865,0.09648756203807043,-0.3456774817144021,0.4355785627283341,-0.03804893170475361,-0.15431618066013164,0.7757084678292661,97,b2b65d9c-eaeb-4562-903b-ed433328ade1,0.77,so-thuc
1.574760324664751,-0.7134910618119986,-0.20051542583795068,0.2714945697703833,-0.14854578537928237,-0.009471449193369032,0.06250860823084291,-0.007712278237187424,0.02946231519011486,98,f0d03fa2-b027-4325-8bb2-014711d76619,0.81,dinh-dang-tep
2.287250003433138,-0.8366923043348451,-0.2068003486774459,0.25765865852228326,0.3794597202257649,0.6467502054664559,0.07656194082425229,-0.09057870807864629,-0.12067812310601318,99,dd5438ba-87ca-499c-94e0-003e45a4838a,0.94,excel
0.500366290857889,-0.8583748035154812,-0.43263633553233977,-0.26483323349103716,0.444069466598899,0.5241711833838679,-0.005494217659581249,-0.045117096119003226,-0.04757565979352351,100,7c735f5d-3ebd-4ae5-9aa5-5cb88323846a,0.62,excel
0.2331859461293436,-0.9599517564717821,-0.5175610633972025,-0.37398982200953734,0.509893894283758,0.5373815120454767,-0.1165694136088652,-0.0623487436255556,-0.03153208331502232,101,bad3e5b3-1df4-4d18-aba9-3a47168d54ee,0.57,excel
-0.3888912874941619,-0.7290331826167442,-0.39300739087141967,-0.26461028482309246,-0.19464630710776593,-0.36881614454817296,0.8236945077775435,0.23219154734315509,0.19327253011997736,102,f8f3406e-221c-4043-a7ff-ded96938bd4e,0.46,he-dieu-hanh
0.6210234187266737,-0.9425253599067704,-0.46086189856450654,-0.2639923700360659,0.514046401692597,0.5906694512568413,-0.08887012586703172,-0.0528440592632974,-0.052539997560880125,103,c1ae82ba-7fc2-4a58-9e3f-7bdc10f40c58,0.64,excel
-0.266242206819264,-0.9690037533213416,-0.5650594904262726,-0.5164022356238551,0.4962299805159794,0.47194852404140003,-0.11020017256073167,-0.044680410566794414,-0.05018620108601394,104,e935d90d-56c2-4888-bac9-3cd8d8ee477d,0.48,excel
0.31924515551748556,-0.9119853324490002,-0.4518133557835227,-0.1600387743151576,-0.28102556077759944,-0.4379044153532605,-0.5424633345441976,-0.08689417506857684,-0.0026492139182256696,105,90f1b99f-cf8b-4b12-bac6-6c9c89715af0,0.58,office
-0.9983120067632771,0.700217039525248,-0.3329234863815652,-0.5257773543717041,-0.26045938842056193,0.049883306806678365,-0.0003797592374241144,0.0941685459917479,-0.05531159228788858,106,aa40b0f1-5c1c-4577-92a2-d52d4099e0f6,0.36,bieu-dien-ki-tu
1.6959391637481682,-0.7577400821025961,-0.17712149054230014,0.2922330521340234,-0.14547630670519568,0.025656121900445483,0.10793251675393552,0.028857339889179042,-0.061548304719122544,107,26323a18-b312-41f7-bdfd-f3813b902e75,0.83,chen-doi-tuong
0.917352767760892,-0.7691275663248399,-0.250863031585549,0.08444508195755425,-0.1519554096436507,-0.09542964544993543,0.06091683561572574,0.012562003500606201,-0.05901887877084891,108,85655002-4ade-4628-b8be-3e8b9cbf0879,0.69,chen-doi-tuong
1.4074793989265881,-0.9672406382298067,-0.39943948537702867,-0.05836521979837323,0.4500358016181683,0.6199010818128956,-0.1593548306680638,-0.12797584485106014,-0.08508247008124584,109,81ffffb9-27b2-4c93-bcdf-fba748baaa9b,0.78,excel
