user_id,cluster,rating
6,87,1.0194844505058
6,42,3.3628962091801458
6,76,4.2942579015648725
6,2,1.6711510815389627
6,95,3.9055990308605115
6,52,3.204753743610399
6,49,4.841356621412116
6,98,3.4020115099517763
6,123,3.86464440926757
6,1,3.2681422916707894
6,122,2.833869877132245
6,119,4.276471135641838
7,4,3.8463599148893244
7,31,3.785116755403835
7,60,3.5685612425981788
7,118,2.834066449471744
7,102,3.400950523494651
7,57,4.789103012041972
7,53,2.2278201920648337
7,45,3.8937042343110364
7,87,4.80233936783256
7,78,2.4452937626493902
7,85,3.46055652538927
7,122,2.934719272290404
7,1,3.7348740863452217
7,80,2.990788211394702
7,99,3.6156878248183557
7,108,1.4025734968686532
7,124,4.6474141323840445
7,103,2.674843250219284
7,34,4.403921861713048
7,97,1.9049867485638217
7,16,2.4534787458845617
7,30,1.04718671065499
7,47,3.4193696088536543
7,96,2.6989177652755485
7,63,1.1550169293753796
7,113,4.6247201471736705
7,11,3.0765286109348016
7,39,3.1927410012363433
7,86,4.702330677009613
7,49,2.2825933592147116
7,74,2.222177183023429
7,32,1.763116976209655
7,76,3.0036910603413642
7,59,3.0122439331210478
7,75,4.332202020324653
7,72,1.000354132823924
7,29,3.4887977848287135
7,51,1.4449419335991767
7,65,1.9511661915682907
7,19,4.431695405854411
7,82,2.59807853197243
7,50,4.936925438248814
7,62,3.128418728093912
7,119,1.13446168818738
7,28,3.2084232477979016
7,104,4.271848043916769
7,64,2.4747265461498027
7,56,3.5574373535933455
7,114,1.810235498900088
7,41,3.16963479424533
8,65,3.849358306088596
8,103,1.9124868497993628
8,14,4.1582082761017265
8,120,1.0030079614325018
8,2,1.000354132823924
8,18,4.95600715498747
8,90,1.256086116528869
8,23,3.8534295266032754
8,28,4.359596870980277
8,121,4.1722399293666985
8,15,2.4719107808686815
8,75,1.13446168818738
8,59,4.658853128835066
8,51,3.3160444633725046
8,69,4.146765643058227
8,80,1.3251377020268196
8,48,3.3444908214209814
8,114,4.2942579015648725
8,22,1.710419444943804
8,50,2.637175818941282
8,95,1.6279228601734368
8,99,3.484663411741437
8,31,4.921965824585209
8,40,2.774710125424161
8,33,1.2676091737487205
8,45,4.092897644564612
8,67,1.4683043945214984
8,42,2.0636427570793887
8,34,3.0899501108857974
8,102,2.5952337934418908
8,32,3.0533302285097412
8,108,3.9399512533301335
8,100,1.3016080830809589
9,27,4.229495052727853
9,35,4.6474141323840445
9,25,2.425220316392347
9,114,1.1919452491533948
9,42,4.921965824585209
9,71,3.797260176389525
9,45,1.6234439483227412
9,102,4.164051490823942
9,121,2.637907551011866
9,80,1.9641725572353903
9,103,4.2717009012263345
9,83,4.187048209626738
9,109,4.569121320531098
9,73,2.064367337890859
9,72,3.606563608262413
9,61,4.661408971474201
9,19,4.687718975263176
9,74,1.9496903324754782
9,119,4.445392836916722
9,2,2.7822370925267745
9,14,2.947626473239728
9,81,2.23037890884831
9,54,4.671903216490959
9,91,2.940954163825736
9,104,4.451917204410811
9,79,1.148954734284283
9,113,4.488540998544789
9,52,2.2444238188153984
9,21,3.0122439331210478
9,6,2.4806734590899877
10,49,1.372283520617231
10,69,1.7040885228578602
10,41,3.403539734678105
10,31,2.209922213451353
10,47,1.256086116528869
10,8,4.23059249890693
10,30,3.3514740156053433
10,92,4.497136016947952
10,59,3.582613891928943
10,77,1.950308414407603
10,58,2.664355898232499
10,12,2.140077717740679
10,56,3.053048026437206
10,87,2.1680970561599135
10,64,3.9909946332860153
10,43,3.1572420839528124
10,53,1.4569249935725632
10,121,1.17608919458806
10,39,1.289000060005717
10,91,4.125721206907469
10,1,4.8241960876688275
10,86,4.783999955736136
10,116,4.257975936002223
10,51,2.337832259025564
10,54,1.8820766852391282
10,50,3.6309528353907825
10,90,4.810242928203907
10,97,2.2609538374674103
10,114,3.2397057890077714
10,66,2.198341987994274
10,104,1.9629532371362974
11,77,3.331708500299378
11,52,4.359596870980277
11,110,1.3550473862082844
11,79,4.229495052727853
11,28,1.9007570300181902
11,117,4.445392836916722
11,108,2.138745621523428
11,2,4.930615315660285
11,115,4.920827857271105
11,29,2.2215324506211296
11,70,3.558270071987597
11,73,1.051214411317098
11,112,1.0541977511023979
11,33,1.781173405365926
11,6,2.4408443449293027
11,103,2.18310432426999
11,86,2.4209068756470686
11,40,3.089514439130629
11,7,4.4909508527019515
11,57,3.946652377337677
11,61,1.4025734968686532
11,49,4.290609387841459
11,98,2.833869877132245
11,68,4.257947068528225
11,107,1.1372323704751057
11,90,2.774881844684392
11,91,4.759253734556371
11,76,1.3702926515080853
11,109,3.9441605190867177
11,3,1.372283520617231
11,114,4.393847997791447
11,45,2.7105032208802573
11,97,3.422510647384993
11,74,2.0282461929378175
11,116,4.8640179855197925
11,47,3.2397057890077714
12,119,1.9516388553164101
12,99,3.4489739792905905
12,69,1.437462563940978
12,63,2.209922213451353
12,82,3.0036910603413642
12,109,3.0765286109348016
12,117,2.834066449471744
12,102,4.229495052727853
12,33,4.23059249890693
12,50,3.215331584827063
12,75,2.226363115693362
12,73,1.8885239927656885
12,90,2.383997571223394
12,91,3.0799380329171777
12,111,4.2942579015648725
12,10,4.4909508527019515
12,89,4.996793380239515
12,51,3.897518268565513
12,120,4.120885990197145
12,1,2.1704882310252906
12,114,1.0552810855176316
12,83,4.217045182387357
12,105,1.781173405365926
12,94,4.84930276431202
12,29,4.559157350361402
12,122,2.840782959904119
12,39,1.956122274298159
12,11,4.164051490823942
12,64,1.3340156815264428
12,86,2.4982969243572337
12,22,3.572894529737924
12,8,3.2681422916707894
12,20,1.9033613770608455
12,23,2.18310432426999
12,47,1.1844210728119053
12,67,1.9508437390057778
12,72,2.0064321261791807
12,6,4.717123150435797
12,53,2.2508890252778
12,116,2.800830955134203
12,62,1.7984495256107902
13,55,1.9007570300181902
13,61,4.7078440264551435
13,49,1.63396847568597
13,90,1.2049988563449823
13,57,1.6234439483227412
13,37,2.674843250219284
13,115,4.930615315660285
13,63,1.8820766852391282
13,43,1.0133492966408841
13,99,1.8608038516743104
13,4,1.6770440678909062
13,14,4.804428267094549
13,118,4.4579688875554675
13,35,3.482057163451209
13,102,4.570311255558349
13,84,2.9545241493514642
13,28,2.4570706287314863
13,31,2.584681654358432
13,20,4.4890562680791986
13,19,3.0533302285097412
13,65,1.3332906975681698
13,98,2.4408443449293027
13,79,1.7984495256107902
13,8,4.653018167931172
13,33,3.818467019272004
13,107,4.120885990197145
13,46,2.9817165147801563
13,93,1.7203863444018457
13,71,3.7057289122423254
13,47,3.5814429179263767
13,51,3.8221812155143806
13,7,3.8052911862669117
13,103,2.8496077527629695
13,108,2.060000414724838
13,59,4.386597415947319
14,33,3.5717540186686434
14,22,2.928131871341249
14,16,2.7105032208802573
14,49,4.025430812338254
14,38,4.84930276431202
14,10,4.598612873094059
14,115,2.834066449471744
14,43,2.289280389052956
14,30,3.1646183815339297
14,105,2.425220316392347
14,79,3.0799380329171777
14,123,2.6243251511608925
14,50,2.4747265461498027
14,64,2.535013006225376
14,87,4.804428267094549
14,11,2.060000414724838
14,85,3.0533302285097412
14,28,1.7299363888137202
14,24,1.7247072036170987
14,118,2.4570706287314863
14,113,4.98874722297993
14,54,4.581739115211949
14,37,3.446658492913576
14,107,4.195425231862966
14,80,2.218658548486629
14,27,4.4890562680791986
14,31,4.3088157303906245
14,57,3.8791610813743933
14,60,2.4534787458845617
14,86,3.381747441731837
14,46,2.9605304314585625
14,120,1.3392165003101777
14,42,1.8013580801901319
14,55,4.535936236012044
14,1,2.5697329707948007
14,20,1.667993049492909
14,63,1.703782771159748
14,73,4.623794153981199
14,48,3.9985432561397776
14,9,4.169678221071493
14,88,3.661983301055671
14,14,3.4519824892024933
14,3,2.5677699356651025
14,29,2.600924959568802
14,36,1.5515396251206193
14,71,3.6348164056494756
15,37,3.152123699205703
15,34,2.5697329707948007
15,64,3.768458267781335
15,65,3.005771102514316
15,23,3.161883093020575
15,40,1.3016080830809589
15,5,4.856594154470212
15,11,4.791750526122497
15,68,4.970403365482516
15,4,2.8482538331780436
15,110,4.652021286813967
15,3,1.1909689324681763
15,33,4.623794153981199
15,42,3.488649364046369
15,84,1.8422787572864552
15,8,4.152191365973122
15,60,3.131344620387716
15,28,4.168475497129878
15,6,4.6002501860395055
15,2,1.340569499602661
15,76,4.623794153981199
15,111,2.4506957846928525
15,46,1.9538781000195478
15,85,4.251285050800312
15,99,4.806699284408323
15,31,4.319500543201588
15,41,2.4094791927722286
15,91,3.558270071987597
15,96,4.623794153981199
15,7,4.623794153981199
15,57,1.6578951716424513
15,118,1.8935849135259146
16,15,4.653018167931172
16,11,1.9112972044974326
16,31,2.621405990329902
16,18,2.2561119791590665
16,6,2.2215324506211296
16,107,2.535013006225376
16,27,1.2900972956620893
16,108,4.442241818911869
16,77,1.7175072378802612
16,50,2.2702226076478453
16,66,2.9994406728708647
16,2,1.6322531882593876
16,119,4.569121320531098
16,78,2.140077717740679
16,113,1.9049867485638217
16,41,3.849358306088596
16,94,1.4632294917897033
16,122,4.221478318966546
16,47,1.4172240957366808
16,91,2.401672504283978
16,19,3.8458167462286386
16,97,1.4467657648258427
16,40,4.294266242065002
16,39,1.956122274298159
16,53,3.7348740863452217
16,63,4.125721206907469
16,69,2.0064321261791807
16,117,2.2702226076478453
16,56,4.7832864741693175
16,60,3.2491334651144914
16,109,2.9545241493514642
16,102,1.3614277554011496
16,84,1.0034473250624316
16,80,2.928131871341249
16,14,2.9222997174732748
16,48,1.2049988563449823
16,106,4.98874722297993
16,17,3.572894529737924
16,16,4.551305951363062
16,64,2.4063382584786135
16,121,1.9508437390057778
16,3,4.379835627053064
16,75,1.012829493409615
16,123,3.2880653758849108
17,108,3.653798152169365
17,52,2.9321848993228423
17,71,3.158904181781464
17,49,3.27691772679712
17,121,4.013127579727701
17,56,2.5952337934418908
17,75,2.998991298071435
17,107,4.763862748505595
17,59,1.950308414407603
17,123,3.8632699773670787
17,12,3.7981515719837096
17,63,2.2919112430342734
17,115,3.381747441731837
17,106,4.923252883481803
17,58,2.179447681646151
17,25,4.124400264631749
17,23,4.951476522004713
17,95,1.9641725572353903
17,43,1.32696332475803
17,122,1.956122274298159
17,84,2.759999382069801
17,96,1.7941680644469842
17,11,3.5127929487575673
17,82,1.8200110992921608
17,53,1.9845375879348373
17,2,4.84930276431202
17,91,3.0835454106772935
17,1,3.8463599148893244
17,5,4.84930276431202
17,35,2.8696661159386725
17,31,4.023760429376207
17,83,3.687660823324715
17,22,4.044453104959272
17,51,1.8422787572864552
17,99,1.1544284104285158
17,78,3.9393915423073427
17,87,1.2793133796008087
17,48,1.8186100019379752
17,73,3.849358306088596
17,105,1.2856450214618054
17,44,4.562624540176431
17,15,1.7840255935133356
17,79,3.4886056374419527
17,69,1.4172240957366808
17,46,3.0912188822805087
17,124,4.951476522004713
17,68,1.0363023246373526
18,54,3.381747441731837
18,28,2.2444238188153984
18,32,1.7193405517038562
18,77,1.8013580801901319
18,39,1.8201167139463519
18,116,2.8229508285497964
18,40,1.1495710478146903
18,81,4.84930276431202
18,27,3.8221812155143806
18,90,2.0154826708122107
18,62,4.623794153981199
18,51,3.4761064692380303
18,86,3.9866440025183323
18,19,1.9636717163965844
18,105,2.875947676372718
18,64,2.4059264333441654
18,93,4.712003296082313
18,50,2.8236363660855592
18,114,4.617928150102512
18,26,2.9411268596584583
18,124,3.0899501108857974
18,67,4.1509640219122925
18,41,1.0034473250624316
18,17,2.0208942535349674
18,13,1.1414169938944432
18,33,1.9947527375261522
18,61,2.3907036229565892
18,15,4.385514033261229
18,37,1.7964484184208045
18,18,2.59807853197243
18,4,1.7299363888137202
18,112,3.5574373535933455
19,102,1.17608919458806
19,45,1.8494678102224777
19,27,1.54677019686725
19,76,4.1509640219122925
19,47,1.72508016109229
19,54,2.9667348200888006
19,115,1.60370738568971
19,14,3.956441935992575
19,106,1.00972010189057
19,121,4.187048209626738
19,62,4.988906977850595
19,100,3.492012582090839
19,15,3.6309528353907825
19,75,2.9512600010910206
19,116,2.4094791927722286
19,124,2.774881844684392
19,23,1.703782771159748
19,59,1.6322531882593876
19,13,1.2839943524567206
19,4,2.1819060097673404
19,65,1.4180645577075226
19,53,2.982954185052736
19,44,4.34874901568581
19,110,1.9363074285170496
19,43,4.923109630074489
19,56,4.943228751860849
19,83,3.4020115099517763
19,117,4.386597415947319
19,113,1.587867901209766
19,73,1.011897576359627
19,31,1.175722730501474
19,114,1.054392187536902
19,22,1.9033613770608455
20,15,4.622849974471514
20,23,2.2215324506211296
20,84,3.4406728001826496
20,60,4.971454027380421
20,50,4.0666975552683855
20,99,2.8538120571439496
20,10,3.6515804896593336
20,37,4.332202020324653
20,35,1.7984495256107902
20,94,1.5515396251206193
20,100,1.2487278678481668
20,2,3.723494292846146
20,30,4.472831723443019
20,11,1.9496903324754782
20,5,1.2217202634106212
20,75,3.7631909071042298
20,63,1.4144446002966862
20,92,3.403539734678105
20,47,1.500241764327709
20,83,4.687718975263176
20,8,2.7201581232345124
20,7,1.1909689324681763
20,90,4.10941375840229
20,17,3.2278280032790936
20,31,4.221478318966546
20,74,1.2941134994907597
20,96,1.604885357620776
20,122,3.422510647384993
20,34,4.682744447645408
20,38,4.888612356685863
20,20,4.647203997279998
20,59,4.312653272575822
20,81,4.700224049452364
20,25,3.1327665108860745
20,41,3.7631909071042298
20,88,4.577285565126959
20,64,4.145636982177567
20,116,3.0492228995447466
20,85,1.9287992524300268
20,72,4.658853128835066
20,18,2.774710125424161
20,114,1.8935849135259146
20,101,3.1768039474728704
20,3,3.7981515719837096
20,56,3.450812839401129
20,24,4.864973566467283
20,98,2.187101253136464
20,43,2.6397456697329744
20,95,1.7040885228578602
20,49,3.5845418117374757
21,89,1.538808744670781
21,24,1.9971350656299451
21,77,1.1414169938944432
21,63,4.105856878186934
21,30,4.472831723443019
21,68,2.673654673116669
21,82,4.753662232258803
21,48,1.8494678102224777
21,91,2.2655994223101077
21,75,4.951602341508102
21,19,4.7078440264551435
21,33,1.7941680644469842
21,41,2.2545455449173857
21,120,3.450812839401129
21,115,2.5697329707948007
21,69,4.147334326531805
21,70,1.174269382396166
21,106,1.4172240957366808
21,25,2.0996021270780068
21,124,1.8885239927656885
21,66,2.0282461929378175
21,102,1.3702926515080853
21,123,4.690671397572407
21,62,4.661408971474201
21,101,3.236630241057299
21,112,4.581739115211949
21,105,2.1819060097673404
21,16,2.072781864703565
21,118,2.952056134159739
21,3,4.822547276641827
21,117,2.1680970561599135
21,94,1.8342659707099465
21,100,1.0377552326073043
21,113,3.897922438983788
21,99,1.3627230006446789
21,64,4.614493923145833
21,55,2.1901475767914316
21,11,1.8494678102224777
21,32,4.98874722297993
21,12,4.070348839926531
21,54,4.769658503092165
21,65,3.3514740156053433
21,104,3.617188394134147
21,2,1.2234617320349654
21,122,1.770414268488624
22,35,2.2842544104195652
22,53,4.4890562680791986
22,70,3.0861801931629174
22,66,3.284854854470498
22,110,4.637200397732595
22,15,4.106749108880463
22,4,1.7175072378802612
22,48,4.647203997279998
22,61,1.3392584244883734
22,88,3.3428459763441896
22,103,2.59807853197243
22,2,2.4788027858358745
22,17,3.8937042343110364
22,54,2.1443441965071406
22,74,2.9512600010910206
22,111,4.652021286813967
22,63,1.1761117978592845
22,106,4.595951816966243
22,86,1.6322531882593876
22,10,4.98874722297993
22,65,4.316928823934997
22,83,4.062614596250777
22,7,4.951602341508102
22,81,4.147334326531805
22,96,4.687718975263176
22,117,3.8752567742530215
22,3,4.951602341508102
22,21,4.028167078303695
22,84,1.675158550748392
22,57,3.7609878886031933
22,43,1.3251377020268196
22,80,4.702330677009613
22,37,3.4252491807216088
22,94,2.668095733851883
23,89,1.500241764327709
23,37,3.2084232477979016
23,90,4.359596870980277
23,22,2.8696661159386725
23,119,2.117766621110969
23,16,1.7738792673784172
23,92,1.491167280048971
23,114,4.070348839926531
23,59,2.4063382584786135
23,52,4.806699284408323
23,44,4.2876203623309745
23,26,2.1217451540099965
23,102,1.051214411317098
23,46,1.8806594656414064
23,45,3.0537860771168717
23,4,4.406609344305293
23,27,2.7708165334585546
23,104,4.789103012041972
23,123,4.4909508527019515
23,83,4.497136016947952
23,81,4.428011798612255
23,78,4.671903216490959
23,2,4.051607373669139
23,40,3.2373652509709596
23,122,3.126937152006834
23,55,3.5845418117374757
23,57,4.009828386375762
23,120,1.610864182674168
23,31,2.008874877293752
23,101,2.320868735474223
23,41,3.785116755403835
23,74,2.042860536223963
23,8,2.117766621110969
23,109,1.247779224164523
23,18,1.875241152411172
23,96,2.226363115693362
23,79,1.7368746187569903
23,58,2.4776910781158215
23,66,2.064367337890859
23,103,2.8883915895936183
24,65,3.946652377337677
24,64,1.309787138377375
24,113,2.581050438854792
24,31,2.694042178553783
24,19,4.7109465158609805
24,100,1.9516388553164101
24,40,1.24662273672915
24,2,2.305362218733368
24,61,2.6243251511608925
24,73,3.901246291973184
24,74,4.804428267094549
24,80,2.934719272290404
24,76,2.221598866368678
24,52,1.2755355273727682
24,102,1.340569499602661
24,107,2.008874877293752
24,41,3.236630241057299
24,87,1.7175072378802612
24,97,3.131344620387716
24,90,1.6098911134852845
24,6,4.212207537849712
24,124,2.027382955607347
24,118,2.8482538331780436
24,68,3.7513270963132754
24,106,1.522123112748285
24,86,2.199025337612636
24,57,2.759999382069801
24,1,2.1704882310252906
24,95,3.956441935992575
24,62,3.7631909071042298
24,17,4.0376733183866325
24,99,1.8342588045448731
24,96,3.4738884442210716
24,72,1.63396847568597
24,53,3.687660823324715
24,33,3.8463599148893244
24,38,2.1965436897164587
25,91,2.712458172579874
25,93,3.0533302285097412
25,119,2.1507218784344073
25,86,1.3427396477128832
25,45,1.1761117978592845
25,21,2.2561119791590665
25,23,4.508848525340001
25,43,3.5525386915839867
25,33,1.5918893425869411
25,71,3.5685612425981788
25,78,2.366485436030098
25,41,2.049138289542592
25,15,4.276471135641838
25,19,3.482057163451209
25,81,3.8752567742530215
25,30,4.2876203623309745
25,42,2.1322010011307775
25,87,1.5188451312821427
25,28,2.0231828635259426
25,1,1.156931478125581
25,75,1.8885239927656885
25,7,3.49035617128697
25,24,2.406217102109298
25,2,2.774881844684392
25,108,2.1872730677325865
25,112,3.8526704955332356
25,8,3.617188394134147
25,57,3.8445675493090348
25,101,1.1457262069287388
25,46,3.4252491807216088
25,100,2.2655994223101077
25,123,1.4467657648258427
26,92,3.6750992659725474
26,70,3.125803122768594
26,30,4.671903216490959
26,77,1.0637833885112418
26,48,4.516726840035178
26,121,3.6903854347410974
26,110,4.822547276641827
26,113,4.950319144562226
26,83,4.009828386375762
26,82,2.2670917657020464
26,50,4.106749108880463
26,86,3.8052911862669117
26,100,2.8802967515048596
26,12,1.1544284104285158
26,25,1.9943756890757882
26,67,2.289280389052956
26,39,1.4401820788522368
26,19,2.2503311448166765
26,80,4.718784385085469
26,1,3.4252491807216088
26,52,2.715759801856486
26,22,1.9516388553164101
26,7,3.6992714152565265
26,32,2.514220922343319
26,31,1.1074224732745357
26,118,1.2234617320349654
26,51,2.9446142289281236
26,103,2.4094791927722286
26,66,4.045420872417704
26,3,4.730815920348569
26,40,3.9572555130098297
26,81,1.0541977511023979
26,29,2.9667348200888006
27,82,1.423050609779712
27,42,4.013127579727701
27,67,4.988906977850595
27,73,2.9667348200888006
27,6,2.0743660651253566
27,83,4.0666975552683855
27,38,2.282457038795172
27,26,3.6348164056494756
27,7,1.599314503359643
27,68,4.687718975263176
27,50,3.4193696088536543
27,18,1.3332906975681698
27,15,1.7247072036170987
27,4,1.7299363888137202
27,76,3.3160444633725046
27,94,1.5609422290477468
27,77,1.956122274298159
27,24,3.125606331660455
27,71,3.2527836341613416
27,124,4.393847997791447
27,109,4.573910614359699
27,44,3.1646183815339297
27,98,2.5677699356651025
27,47,4.656218314376151
27,1,3.5082193724939135
27,123,1.942582308570128
27,119,4.283726585446681
27,59,4.334405836468132
27,39,1.2286885803100889
27,19,3.6586768256078335
27,62,3.2373652509709596
27,55,4.599843703640351
27,79,1.4512774992459994
27,90,2.71382598673439
27,17,2.4408443449293027
27,21,1.9636717163965844
27,111,4.730815920348569
27,64,2.875947676372718
27,5,4.523327283861294
27,69,2.138745621523428
27,52,4.581739115211949
27,78,1.0729587552495312
27,16,3.221629649939767
27,25,4.146765643058227
27,122,2.064367337890859
27,75,2.800830955134203
27,101,1.3427396477128832
27,86,4.763862748505595
27,80,3.9642021836696806
27,14,2.600924959568802
28,13,1.3457803873703411
28,101,1.6279228601734368
28,57,1.0541977511023979
28,69,4.698600896072226
28,61,4.204212260298588
28,5,3.6515804896593336
28,99,3.446658492913576
28,94,2.829881161935589
28,22,1.2594194626541215
28,19,2.289280389052956
28,24,3.831907965684376
28,115,2.3907036229565892
28,100,1.9240918905390507
28,123,3.1646183815339297
28,26,3.701371670957955
28,16,4.789103012041972
28,36,3.446658492913576
28,45,3.275483395622221
28,117,4.930615315660285
28,66,4.98874722297993
28,114,1.154084395283273
28,72,2.3530746309756645
28,91,4.11931344901687
28,80,3.84556209942029
28,83,4.932306290516781
28,21,3.8693509658525023
28,105,4.044453104959272
28,20,4.7109465158609805
28,9,4.84079544054735
28,85,4.221478318966546
28,86,2.597274888067279
28,73,2.840782959904119
28,37,2.8802967515048596
28,10,2.9667348200888006
28,33,2.060000414724838
28,68,4.540871554023578
28,29,4.442241818911869
28,39,2.2655994223101077
28,95,4.257975936002223
28,32,1.710419444943804
28,67,2.979835038681692
28,11,1.0194844505058
28,2,3.831907965684376
29,37,3.6348164056494756
29,91,3.701371670957955
29,110,2.9512600010910206
29,103,4.475113347060777
29,84,4.212207537849712
29,47,3.1572420839528124
29,28,3.946652377337677
29,57,2.2444238188153984
29,114,4.569121320531098
29,74,1.2755355273727682
29,41,4.120885990197145
29,81,3.488649364046369
29,121,1.437462563940978
29,90,1.3375262085129722
29,60,2.674662569030126
29,73,1.7299363888137202
29,18,2.0743660651253566
29,13,1.148954734284283
29,12,4.718784385085469
29,58,2.59807853197243
29,82,1.0541977511023979
29,15,2.0743660651253566
29,123,2.8236363660855592
29,88,3.8693509658525023
29,55,3.16499969601609
29,97,2.712458172579874
29,53,3.85685533153162
29,61,1.9007570300181902
29,7,1.9629532371362974
29,78,3.053048026437206
29,2,2.1901475767914316
29,51,4.932306290516781
29,33,4.44193565156772
29,38,4.171530257701092
29,22,1.1919452491533948
29,24,3.7513270963132754
29,52,1.4168882127914038
29,113,2.649517815900657
29,109,4.106293984877032
29,9,4.120885990197145
30,56,2.2235809264680695
